tweet_id,timestamp,text,jpg_url,name,stage,dog_breed,img_num,algorithm_conf,prediction_algorithm,full_rating,rating_numerator,retweet_count,favorite_count
688519176466644993,2016-01-17 00:32:18+00:00,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,None,pup,Pembroke,img_1,0.696372,P_1,12/10,12.0,722,2303
688385280030670848,2016-01-16 15:40:14+00:00,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,Louis,unclassified,golden_retriever,img_2,0.900437,P_1,12/10,12.0,4454,9231
688116655151435777,2016-01-15 21:52:49+00:00,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,None,unclassified,pug,img_1,0.973819,P_1,10/10,10.0,770,2810
688064179421470721,2016-01-15 18:24:18+00:00,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,Kilo,unclassified,Eskimo_dog,img_1,0.240602,P_1,11/10,11.0,358,1722
687826841265172480,2016-01-15 02:41:12+00:00,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,Louis,unclassified,Pomeranian,img_1,0.99721,P_1,12/10,12.0,1115,2732
687818504314159109,2016-01-15 02:08:05+00:00,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,None,pup,Lakeland_terrier,img_1,0.873029,P_1,12/10,12.0,940,2466
687807801670897665,2016-01-15 01:25:33+00:00,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,Trooper,unclassified,Staffordshire_bullterrier,img_1,0.151113,P_1,11/10,11.0,713,2387
687704180304273409,2016-01-14 18:33:48+00:00,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,Blakely,pup,miniature_pinscher,img_1,0.956063,P_1,9/10,9.0,836,2415
687664829264453632,2016-01-14 15:57:26+00:00,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,Opal,unclassified,pug,img_1,0.957365,P_1,11/10,11.0,509,1924
687494652870668288,2016-01-14 04:41:12+00:00,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,Marq,unclassified,Rottweiler,img_1,0.391471,P_1,7/10,7.0,575,1885
687480748861947905,2016-01-14 03:45:57+00:00,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,None,unclassified,English_springer,img_1,0.472273,P_1,12/10,12.0,239,1587
687460506001633280,2016-01-14 02:25:31+00:00,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,Kramer,unclassified,Boston_bull,img_1,0.223366,P_1,10/10,10.0,540,2043
687317306314240000,2016-01-13 16:56:30+00:00,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,Tyrone,unclassified,Shih-Tzu,img_1,0.747208,P_1,11/10,11.0,9114,20015
687312378585812992,2016-01-13 16:36:55+00:00,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,None,pup,Great_Dane,img_1,0.139909,P_2,7/10,7.0,1889,4328
687127927494963200,2016-01-13 04:23:58+00:00,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,Gordon,unclassified,pug,img_1,0.178205,P_1,9/10,9.0,2252,5406
687124485711986689,2016-01-13 04:10:18+00:00,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg,Samson,unclassified,beagle,img_1,0.000216206,P_3,11/10,11.0,500,2158
687109925361856513,2016-01-13 03:12:26+00:00,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,Baxter,unclassified,borzoi,img_2,0.883086,P_1,11/10,11.0,2447,5759
687096057537363968,2016-01-13 02:17:20+00:00,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,None,pup,Labrador_retriever,img_1,0.417107,P_1,11/10,11.0,599,2227
686730991906516992,2016-01-12 02:06:41+00:00,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,None,unclassified,Tibetan_mastiff,img_1,0.338812,P_1,12/10,12.0,1192,4113
686683045143953408,2016-01-11 22:56:10+00:00,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,Mona,pup,Norwich_terrier,img_1,0.100499,P_1,11/10,11.0,795,2805
686618349602762752,2016-01-11 18:39:05+00:00,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,Olivia,pup,Rottweiler,img_1,0.441331,P_1,11/10,11.0,1356,3684
686606069955735556,2016-01-11 17:50:18+00:00,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,Horace,unclassified,Labrador_retriever,img_1,0.320012,P_1,10/10,10.0,541,1876
686386521809772549,2016-01-11 03:17:53+00:00,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,Crimson,unclassified,Yorkshire_terrier,img_1,0.477704,P_1,11/10,11.0,873,3233
686377065986265092,2016-01-11 02:40:19+00:00,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,Birf,pup,German_shepherd,img_1,0.830816,P_1,10/10,10.0,563,2193
686358356425093120,2016-01-11 01:25:58+00:00,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,None,pup,pug,img_1,0.985237,P_1,10/10,10.0,664,2168
686050296934563840,2016-01-10 05:01:51+00:00,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,Flávio,unclassified,Pomeranian,img_1,0.985789,P_1,11/10,11.0,726,2204
686034024800862208,2016-01-10 03:57:12+00:00,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg,None,unclassified,Great_Dane,img_1,0.23692,P_1,12/10,12.0,1137,3068
686007916130873345,2016-01-10 02:13:27+00:00,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,None,pup,Rhodesian_ridgeback,img_1,0.885301,P_1,11/10,11.0,409,2474
685973236358713344,2016-01-09 23:55:38+00:00,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,Lorelei,unclassified,Siberian_husky,img_1,0.450678,P_1,11/10,11.0,519,2087
685943807276412928,2016-01-09 21:58:42+00:00,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,the,pup,papillon,img_1,0.200812,P_1,8/10,8.0,588,1621
685906723014619143,2016-01-09 19:31:20+00:00,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,Olive,unclassified,Yorkshire_terrier,img_1,0.414963,P_1,9/10,9.0,2866,7458
685663452032069632,2016-01-09 03:24:40+00:00,"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) https://t.co/AcVWe39nmM",https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,Brooks,unclassified,Chesapeake_Bay_retriever,img_1,0.171174,P_1,12/10,12.0,1448,3218
685641971164143616,2016-01-09 01:59:19+00:00,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,Otis,pup,Lakeland_terrier,img_1,0.253839,P_1,7/10,7.0,773,2917
685532292383666176,2016-01-08 18:43:29+00:00,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,None,unclassified,collie,img_1,0.0958052,P_3,9/10,9.0,1149,3016
685325112850124800,2016-01-08 05:00:14+00:00,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,None,unclassified,golden_retriever,img_1,0.586937,P_1,10/10,10.0,3946,9393
685321586178670592,2016-01-08 04:46:13+00:00,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,Rocky,unclassified,Boston_bull,img_1,0.972483,P_1,10/10,10.0,635,2638
685315239903100929,2016-01-08 04:21:00+00:00,I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,None,pup,chow,img_2,0.470162,P_1,11/10,11.0,1037,3290
685307451701334016,2016-01-08 03:50:03+00:00,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,Petrick,floofer,Pomeranian,img_1,0.963176,P_1,11/10,11.0,440,2059
685268753634967552,2016-01-08 01:16:17+00:00,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,Hubertson,pup,pug,img_1,0.999044,P_1,10/10,10.0,1193,3083
685198997565345792,2016-01-07 20:39:06+00:00,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,Alfie,unclassified,Old_English_sheepdog,img_1,0.00967138,P_3,11/10,11.0,667,2330
685169283572338688,2016-01-07 18:41:01+00:00,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,Gerbald,pup,Bernese_mountain_dog,img_1,0.975096,P_1,11/10,11.0,1423,4086
684940049151070208,2016-01-07 03:30:07+00:00,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,Oreo,pup,Border_collie,img_2,0.665578,P_1,12/10,12.0,1041,3190
684926975086034944,2016-01-07 02:38:10+00:00,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,Bruiser,unclassified,Labrador_retriever,img_1,0.769412,P_1,11/10,11.0,457,3472
684914660081053696,2016-01-07 01:49:14+00:00,"""Hello yes I'll just get one of each color thanks"" 12/10 for all https://t.co/AMDsllQs7a",https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg,None,unclassified,chow,img_1,0.261288,P_2,12/10,12.0,1440,3495
684902183876321280,2016-01-07 00:59:40+00:00,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,Perry,unclassified,Pembroke,img_1,0.708034,P_1,11/10,11.0,524,1862
684800227459624960,2016-01-06 18:14:31+00:00,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,Theodore,unclassified,miniature_schnauzer,img_1,0.294457,P_1,11/10,11.0,995,2726
684594889858887680,2016-01-06 04:38:35+00:00,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...10/10 https://t.co/uhQNehTpIu",https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,None,unclassified,Weimaraner,img_1,0.948688,P_1,10/10,10.0,3476,8841
684538444857667585,2016-01-06 00:54:18+00:00,"After watching this video, we've determined that Pippa will be upgraded to a 12/10. Please enjoy https://t.co/IKoRK4yoxV",https://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg,None,unclassified,Chihuahua,img_1,0.702583,P_1,12/10,12.0,946,2634
684481074559381504,2016-01-05 21:06:19+00:00,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,Pippa,unclassified,Chihuahua,img_1,0.93781,P_1,10/10,10.0,1161,3865
684460069371654144,2016-01-05 19:42:51+00:00,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,Jeph,unclassified,Labrador_retriever,img_1,0.673691,P_1,10/10,10.0,557,1964
684241637099323392,2016-01-05 05:14:53+00:00,This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,Obi,unclassified,Pembroke,img_1,0.508498,P_1,12/10,12.0,3255,8087
684225744407494656,2016-01-05 04:11:44+00:00,"Two sneaky puppers were not initially seen, moving the rating to 143/130. Please forgive us. Thank you https://t.co/kRK51Y5ac3",https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,None,pup,golden_retriever,img_2,0.203249,P_1,11/10,11.0,207,1218
684222868335505415,2016-01-05 04:00:18+00:00,Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers 121/110 https://t.co/1zfnTJLt55,https://pbs.twimg.com/media/CX7Y_ByWwAEJdUy.jpg,None,pup,soft-coated_wheaten_terrier,img_1,0.7911819999999999,P_1,11/10,11.0,1360,3791
684195085588783105,2016-01-05 02:09:54+00:00,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,Tino,unclassified,Chihuahua,img_1,0.379365,P_1,9/10,9.0,508,1898
684188786104872960,2016-01-05 01:44:52+00:00,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,None,unclassified,kelpie,img_1,0.537782,P_1,10/10,10.0,1162,3474
684177701129875456,2016-01-05 01:00:50+00:00,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,Kulet,unclassified,chow,img_1,0.334783,P_1,10/10,10.0,657,2000
684097758874210310,2016-01-04 19:43:10+00:00,Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,Lupe,unclassified,Labrador_retriever,img_1,0.6278560000000001,P_1,10/10,10.0,1422,4088
683857920510050305,2016-01-04 03:50:08+00:00,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,Sadie,pup,bluetick,img_1,0.174738,P_1,10/10,10.0,1116,3783
683852578183077888,2016-01-04 03:28:54+00:00,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,Tiger,unclassified,toy_poodle,img_1,0.5513520000000001,P_1,10/10,10.0,341,1925
683849932751646720,2016-01-04 03:18:23+00:00,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,Jiminy,unclassified,Mexican_hairless,img_1,0.164906,P_2,5/10,5.0,958,2591
683834909291606017,2016-01-04 02:18:42+00:00,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,None,pup,Maltese_dog,img_1,0.738449,P_1,9/10,9.0,1104,2605
683828599284170753,2016-01-04 01:53:37+00:00,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,None,pup,malamute,img_1,0.577376,P_1,12/10,12.0,1057,2774
683773439333797890,2016-01-03 22:14:26+00:00,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,Buddy,unclassified,miniature_pinscher,img_1,0.0728852,P_1,9/10,9.0,1340,3329
683742671509258241,2016-01-03 20:12:10+00:00,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,Sebastian,unclassified,Pembroke,img_1,0.895279,P_1,11/10,11.0,3277,6433
683498322573824003,2016-01-03 04:01:13+00:00,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,Griffin,unclassified,Airedale,img_1,0.945362,P_1,11/10,11.0,960,3158
683481228088049664,2016-01-03 02:53:17+00:00,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,Banjo,pup,keeshond,img_1,0.508951,P_1,11/10,11.0,991,2638
683462770029932544,2016-01-03 01:39:57+00:00,"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,None,pup,Italian_greyhound,img_1,0.39956,P_1,8/10,8.0,668,2407
683449695444799489,2016-01-03 00:47:59+00:00,I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,None,unclassified,Lakeland_terrier,img_1,0.303512,P_1,10/10,10.0,1596,3868
683391852557561860,2016-01-02 20:58:09+00:00,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,Jack,unclassified,French_bulldog,img_1,0.992833,P_1,11/10,11.0,2383,7576
683357973142474752,2016-01-02 18:43:31+00:00,"""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,None,unclassified,Pembroke,img_1,0.406509,P_1,10/10,10.0,908,2888
683142553609318400,2016-01-02 04:27:31+00:00,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,Brandy,pup,Leonberg,img_1,0.605851,P_1,9/10,9.0,1038,2850
683111407806746624,2016-01-02 02:23:45+00:00,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,Larry,pup,cocker_spaniel,img_1,0.901392,P_1,10/10,10.0,905,3381
683098815881154561,2016-01-02 01:33:43+00:00,aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,None,unclassified,golden_retriever,img_1,0.889848,P_1,12/10,12.0,654,2148
683078886620553216,2016-01-02 00:14:32+00:00,Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,None,pup,Eskimo_dog,img_1,0.0940442,P_2,9/10,9.0,560,1978
683030066213818368,2016-01-01 21:00:32+00:00,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,Lulu,unclassified,boxer,img_1,0.722218,P_1,10/10,10.0,732,2150
682962037429899265,2016-01-01 16:30:13+00:00,This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg,Darrel,unclassified,Chihuahua,img_1,0.15520699999999998,P_2,7/10,7.0,16450,36587
682750546109968385,2016-01-01 02:29:49+00:00,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,Taco,unclassified,English_setter,img_1,0.947198,P_1,9/10,9.0,435,1507
682662431982772225,2015-12-31 20:39:41+00:00,Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,Joey,pup,beagle,img_1,0.413824,P_1,11/10,11.0,1074,3041
682638830361513985,2015-12-31 19:05:54+00:00,I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,None,pup,English_springer,img_1,0.440781,P_1,12/10,12.0,595,2060
682429480204398592,2015-12-31 05:14:01+00:00,"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,None,unclassified,whippet,img_1,0.594701,P_1,8/10,8.0,1145,3419
682393905736888321,2015-12-31 02:52:40+00:00,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,Kreg,unclassified,vizsla,img_1,0.657275,P_1,11/10,11.0,668,2221
682389078323662849,2015-12-31 02:33:29+00:00,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,Brody,unclassified,curly-coated_retriever,img_1,0.482288,P_1,9/10,9.0,457,1642
682303737705140231,2015-12-30 20:54:22+00:00,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,Todo,pup,Lakeland_terrier,img_1,0.00173092,P_2,9/10,9.0,963,3037
682259524040966145,2015-12-30 17:58:40+00:00,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,Jax,unclassified,Siberian_husky,img_1,0.43967,P_1,9/10,9.0,1196,4114
682032003584274432,2015-12-30 02:54:35+00:00,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,Ulysses,unclassified,schipperke,img_1,0.997953,P_1,11/10,11.0,1988,6525
681981167097122816,2015-12-29 23:32:35+00:00,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,Jimothy,unclassified,Labrador_retriever,img_1,0.4525770000000001,P_1,12/10,12.0,1024,2790
681891461017812993,2015-12-29 17:36:07+00:00,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,Charlie,pup,Chihuahua,img_1,0.20357,P_1,10/10,10.0,810,2454
681694085539872773,2015-12-29 04:31:49+00:00,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,Bo,pup,toy_poodle,img_1,0.920992,P_1,11/10,11.0,4024,12692
